date_ymd,time_to_travel_grouping,length_of_stay_grouping,platform_country_code,adv_id,clicks,bookings,booking_rev_EURcent,cost_EURcent
20200921,15,2,PL,64,21,0,0,169
20200619,8,7,ES,64,8,0,0,126
20200806,5,7,YY,56,4,0,0,95
20200925,15,3,ES,345,5,1,21568,33
20200715,301,8,TR,64,7,0,0,20
20201227,41,3,MY,56,140,5,121151,3578
20201004,301,8,PT,64,2,0,0,71
20200814,15,1,UY,64,5,0,0,3
20200406,15,1,CZ,402,4,0,0,16
20200611,0,7,TR,139,16,0,0,96
20200827,2,4,PL,56,5,0,0,17
20200918,15,4,YY,58,25,1,56300,1567
20200920,41,13,EC,64,3,0,0,86
20200424,8,1,MY,64,4,0,0,3
20200401,8,2,TW,56,27,0,0,123
20200728,2,2,KR,58,16,0,0,274
20200811,15,1,PH,58,4,0,0,7
20201124,29,1,BE,64,12,0,0,85
20200724,5,1,PT,64,2,0,0,1
20200919,41,15,PL,64,5,0,0,46
20201129,41,7,YY,56,72,3,421422,2573
20201011,5,1,TR,64,129,2,14214,286
20200603,41,1,TR,139,185,1,3021,482
20200623,0,2,XX,402,16,1,17609,476
20200530,41,3,XX,345,50,1,14219,471
20201009,29,7,US,58,16,0,0,1133
20200612,41,7,US,56,27,0,0,552
20200628,29,2,PL,56,42,0,0,79
20201006,41,7,DK,56,6,0,0,173
20200916,15,3,ZA,56,15,0,0,111
20200713,41,2,IN,64,7,0,0,31
20201119,29,8,CZ,56,2,0,0,56
20200802,41,3,DK,56,2,0,0,28
20201021,15,1,BG,56,10,0,0,99
20201212,41,3,TR,332,32,0,0,146
20200708,41,7,RO,58,5,0,0,19
20200626,5,1,SI,64,6,0,0,5
20200727,29,1,TH,56,595,0,0,4005
20201209,8,1,US,151,118,0,0,1842
20200925,15,1,IN,402,73,0,0,114
20200613,5,7,US,7,12,0,0,1008
20200826,29,1,EC,56,39,0,0,207
20200512,0,1,TH,90,2,1,2334,1
20200520,0,3,YY,90,3,0,0,85
20200428,5,1,ZZ,90,76,1,10419,613
20200615,29,1,BG,56,2,0,0,1
20201017,5,1,AT,64,3,1,6906,57
20201018,29,15,XX,64,7,0,0,246
20200621,41,3,ES,58,2,0,0,9
20200726,5,1,TW,90,267,4,27863,2072
20200517,41,8,YY,402,2,0,0,51
20200526,5,4,ES,345,3,0,0,8
20200708,301,13,AT,345,2,0,0,16
20201215,2,2,ZA,64,76,1,34911,1732
20201225,29,2,US,58,17,0,0,610
20200923,41,8,UY,56,2,0,0,5
20201123,41,4,BE,64,25,0,0,378
20200913,29,2,US,151,8,0,0,187
20200525,5,2,NL,345,3,0,0,17
20200823,29,15,XX,345,11,0,0,179
20200529,2,1,HK,58,2,0,0,14
20200816,0,4,NL,56,12,0,0,114
20200610,2,1,TH,64,8,0,0,6
20200417,41,4,XX,64,3,0,0,53
20200712,8,2,NO,402,35,0,0,2246
20200531,8,3,ES,402,7,0,0,24
20200921,29,7,US,64,6,0,0,351
20200914,2,7,US,7,7,0,0,1648
20200606,2,7,AT,58,2,0,0,18
20200612,2,1,ES,58,66,4,24755,933
20200911,41,2,KR,56,11,0,0,306
20201013,2,8,XX,402,2,0,0,71
20200530,0,2,VN,90,13,0,0,192
20200505,301,1,XX,56,2,0,0,10
20200423,8,1,AT,402,7,0,0,52
20200803,2,4,XX,345,208,2,113327,2491
20200808,29,13,TR,332,2,0,0,9
20200909,15,3,FI,64,5,1,29870,388
20201109,8,3,HK,56,3,0,0,77
20200720,15,7,AA,56,3,0,0,11
20200808,5,8,ES,402,27,1,152378,387
20200723,8,4,YY,90,11,0,0,683
20200908,5,1,BE,58,138,1,21075,2648
20200808,41,7,AE,64,2,0,0,89
20200726,29,15,NL,345,2,0,0,11
20200813,41,2,GR,64,39,1,6153,252
20200921,0,4,YY,56,20,1,61728,419
20200731,0,1,US,64,3058,410,5607902,346059
20201214,0,2,IN,56,93,14,79092,1424
20200711,29,2,AA,56,7,0,0,27
20200901,5,8,CL,64,2,0,0,168
20200520,0,2,KR,64,26,0,0,909
20201121,41,7,PT,56,5,0,0,91
20200903,29,7,ZA,56,5,0,0,35
20200703,8,1,BG,56,307,0,0,497
20201213,41,8,AR,56,55,1,51639,574
20200919,0,2,AE,56,10,1,5020,159
20200816,29,2,SI,56,5,0,0,11
20200808,15,1,HU,64,7,0,0,5
20201027,41,3,NL,345,11,0,0,134
20200403,2,2,TW,90,7,0,0,26
20200609,8,1,IN,56,227,0,0,395
20200907,15,4,PT,64,5,0,0,130
20200802,5,1,GR,345,37,0,0,36
20200411,41,3,DK,402,5,0,0,19
20200417,8,8,TR,139,5,0,0,13
20201115,41,7,FI,56,5,0,0,71
20200516,29,1,PT,58,10,0,0,8
20201126,41,2,YY,345,84,5,330798,1058
20200915,2,4,XX,64,48,1,118681,3376
20200601,29,1,US,151,19,0,0,395
20200504,8,4,GR,56,4,0,0,3
20201020,2,4,ES,64,27,0,0,1871
20200805,15,3,IL,402,38,1,33253,150
20200403,2,2,ZZ,90,2,0,0,15
20201021,41,3,HK,64,6,0,0,150
20201006,5,1,ES,58,7,0,0,20
20200615,8,8,PT,402,3,0,0,22
20200726,41,7,YY,64,2,0,0,61
20200729,2,3,CH,90,5,0,0,13
20200728,15,7,HU,64,4,0,0,3
20200705,29,3,CH,64,2,1,25003,258
20200402,0,2,TH,56,8,0,0,26
20200809,8,2,ZA,402,5,0,0,22
20200504,29,3,IN,56,3,0,0,2
20200910,15,1,PT,345,9,0,0,12
20201214,15,3,MY,90,105,1,33895,1967
20200518,15,1,BG,402,6,0,0,25
20200629,0,13,US,7,3,0,0,1133
20200503,0,1,MY,56,19,0,0,24
20200618,8,15,TR,139,15,0,0,52
20201125,15,1,KR,64,34,0,0,485
20200812,0,2,DK,64,60,6,204670,7021
20200731,15,1,HK,56,368,0,0,10963
20200917,5,4,US,402,5,1,15549,21
20201015,41,4,CZ,56,5,0,0,90
20200827,41,2,AT,64,30,1,19733,957
20200410,301,2,ES,402,4,0,0,13
20200822,2,1,AT,64,18,1,35906,334
20200818,0,1,VN,56,27,0,0,321
20200410,301,4,IN,402,2,0,0,6
20200521,41,2,HK,64,5,0,0,73
20200824,2,1,MY,64,57,1,16252,205
20200911,5,3,RO,58,3,0,0,102
20200612,15,1,IE,64,3,0,0,150
20200711,29,4,KR,64,5,0,0,205
20200621,29,3,US,64,341,10,631655,22123
20200719,15,3,PT,345,15,0,0,32
20200915,8,1,IE,64,10,1,8109,135
20201112,2,4,AE,64,2,0,0,135
20201012,301,4,YY,56,3,0,0,58
20200811,0,1,RO,56,45,0,0,106
20200804,8,7,ES,56,34,0,0,101
20201118,41,4,YY,345,171,3,395516,5076
20200803,0,3,BE,402,4,0,0,72
20200625,2,1,PL,345,7,0,0,11
20201014,15,1,BG,402,30,0,0,119
20200929,2,7,US,56,2,0,0,48
20200915,2,3,NL,58,30,1,55373,1350
20201207,29,7,PE,64,3,0,0,33
20201230,2,2,YY,58,92,4,102919,6578
20200409,0,7,US,64,28,0,0,2110
20201227,2,8,FI,64,2,0,0,611
20200916,2,2,IN,58,68,1,11537,627
20201122,2,3,XX,345,2,0,0,41
20201120,5,15,TR,64,9,0,0,110
20200528,15,7,ES,402,7,0,0,24
20200427,15,4,TR,64,2,0,0,2
20200608,41,7,AR,345,10,1,26238,32
20200803,8,3,KR,64,11,0,0,354
20201124,8,3,VN,56,7,0,0,346
20200620,5,2,YY,345,29,0,0,263
20200720,8,13,DK,402,3,0,0,174
20200724,15,13,XX,345,26,0,0,348
20200822,29,3,ZA,56,50,0,0,428
20200713,2,4,CZ,402,3,0,0,13
20201016,8,1,YY,402,57,1,17681,213
20201218,15,7,AE,56,2,0,0,75
20200408,41,15,MY,402,14,0,0,111
20200930,41,7,NL,58,9,0,0,227
20200814,2,4,IE,90,10,0,0,49
20200825,41,2,ES,64,132,5,105214,1713
20200825,41,4,IN,64,10,0,0,86
20200804,41,3,AR,64,44,0,0,520
20200715,29,3,HU,64,6,0,0,5
20200627,15,1,SE,58,5,0,0,4
20200919,15,3,PL,56,4,0,0,32
20201106,0,8,TR,332,32,0,0,1405
20201130,8,1,ES,402,316,0,0,2461
20200817,2,4,ES,345,167,1,40873,909
20200624,0,3,TR,64,126,2,18083,746
20200817,0,1,IE,64,100,9,92563,2748
20200510,15,1,DK,56,11,0,0,40
20200818,8,15,HK,56,16,0,0,250
20200525,0,15,US,64,2,0,0,542
20200805,8,4,SE,402,11,0,0,265
20201203,29,7,IN,64,4,0,0,78
20200609,15,7,TW,56,2,0,0,13
20200927,8,3,ES,64,345,4,352434,10726
20201107,8,8,HK,90,2,1,30038,1468
20200718,5,2,MY,402,46,0,0,180
20200421,41,7,PH,402,2,0,0,11
20200502,5,15,US,402,2,0,0,66
20200808,29,1,BG,64,102,0,0,79
20200425,2,1,BG,402,8,0,0,33
20200407,41,3,AR,402,7,0,0,30
20200707,29,1,HR,56,2,0,0,3
20200514,15,2,US,402,28,3,83264,326
20200416,41,8,TR,402,16,0,0,38
20200913,29,4,YY,345,5,1,37344,49
20201225,2,3,AA,56,5,0,0,100
20200404,29,13,NL,402,4,0,0,26
20200823,2,1,AT,402,8,1,6011,90
20200730,29,15,SE,64,2,0,0,112
20200908,2,1,YY,90,233,16,190459,7611
20200712,15,1,SI,58,7,0,0,6
20200530,0,2,US,402,7,3,82600,57
20201205,5,1,CH,64,12,1,20921,339
20200816,41,1,AA,56,43,0,0,195
20200830,29,4,SE,56,2,0,0,51
20201008,5,2,CH,64,5,0,0,278
20200803,29,4,PT,56,16,0,0,45
20200911,0,4,AA,64,33,0,0,1493
20200710,15,4,DK,56,3,0,0,26
20201202,29,2,CH,56,5,0,0,76
20201106,0,3,XX,64,10,1,40747,598
20200516,8,2,XX,64,27,0,0,103
20201119,0,1,KR,90,29,1,5612,308
20200723,15,7,CH,402,11,0,0,270
20200905,2,8,XX,64,24,0,0,1240
20200710,15,1,TR,139,2324,15,62500,5813
20200715,0,4,TR,56,4,0,0,6
20200619,15,7,AT,345,7,0,0,37
20200910,15,4,RS,56,4,0,0,34
20200411,41,7,DK,345,2,0,0,21
20201006,2,1,US,64,1260,134,1860640,124893
20201107,15,1,UY,64,23,0,0,58
20200731,0,3,NL,58,17,1,11210,711
20200724,0,13,US,58,2,0,0,240
20201121,15,1,ZZ,56,2023,90,591608,40607
20200720,0,1,CH,90,5,0,0,11
20200716,15,4,ES,58,4,0,0,3
20200709,2,15,TR,139,9,0,0,41
20200827,0,3,HR,402,2,1,10410,8
20200811,5,3,BG,56,7,0,0,13
20200811,15,3,HR,402,5,0,0,22
20201016,301,7,AR,64,2,0,0,23
20201230,0,2,XX,58,76,4,79897,9412
20200528,301,4,CH,56,3,0,0,9
20200623,301,4,NL,64,8,0,0,355
20200620,2,2,NO,56,2,0,0,16
20200824,0,1,CH,56,42,0,0,742
20200415,29,4,US,7,2,0,0,82
20200808,15,1,CH,56,132,0,0,2481
20200404,2,4,US,64,20,0,0,1252
20200426,301,4,TR,402,5,0,0,11
20200830,41,7,ZZ,64,5,0,0,296
20200616,15,15,US,151,3,0,0,101
20200518,29,2,ES,64,2,0,0,1
20200623,0,7,US,402,2,0,0,33
20201014,301,4,PH,64,2,0,0,15
20201209,29,2,YY,58,32,2,55167,2749
20201103,2,1,MY,56,1344,105,404009,26865
20200923,29,3,GR,64,5,0,0,80
20200720,15,8,XX,402,95,0,0,2681
20200831,0,3,AT,64,30,0,0,2666
20200825,5,4,ES,56,31,0,0,223
20201106,15,3,TR,56,12,0,0,41
20200919,0,1,EC,58,5,0,0,133
20200718,0,2,ID,90,9,0,0,73
20200908,301,2,US,64,10,1,86900,130
20200730,8,2,UY,402,7,0,0,30
20200520,5,1,GR,58,18,0,0,25
20200813,2,2,KR,90,77,3,109173,1187
20200718,301,7,YY,56,2,0,0,75
20200610,15,1,CZ,64,2,0,0,2
20200807,2,3,TW,90,2,0,0,30
20200926,5,7,YY,345,2,0,0,123
20201004,41,2,FI,56,4,0,0,112
20201016,2,1,TW,402,6,0,0,15
20200825,41,4,UY,345,2,0,0,8
20201120,0,2,MY,90,7,1,10053,126
20200815,2,1,MY,58,5,0,0,6
20200711,15,1,KR,58,3,0,0,24
20200811,41,8,IN,56,8,0,0,30
20200429,5,1,AA,58,2,0,0,3
20201205,5,2,IL,64,58,1,68688,2613
20200422,41,7,NO,64,2,0,0,46
20200821,29,2,KR,64,21,0,0,486
20200527,5,1,HR,402,2,0,0,11
20200525,15,4,YY,402,10,0,0,104
20200411,2,4,TR,139,7,1,4257,31
20201124,8,4,YY,90,32,0,0,0
20200704,8,7,BG,56,7,0,0,12
20200511,41,1,MY,64,35,0,0,27
20201017,5,1,ES,64,170,1,16296,2514
20201208,8,1,TH,56,654,5,26786,6178
20200616,29,8,SE,402,2,0,0,25
20200831,2,3,CZ,402,7,0,0,30
20200805,0,1,YY,402,14,0,0,240
20201027,41,1,ES,64,24,1,20012,188
20200801,41,4,YY,345,59,1,76415,1161
20201016,8,3,XX,56,10,0,0,165
20200917,15,4,VN,56,2,1,18620,39
20200626,5,1,ZZ,402,12,1,20081,47
20200818,5,1,KR,56,58,0,0,1060
20200710,2,4,SE,56,3,0,0,11
20200811,5,1,IE,90,27,0,0,32
20201006,5,15,AA,56,4,0,0,34
20200608,15,3,ES,56,12,0,0,73
20200908,2,8,DK,64,4,0,0,265
20201221,2,2,AA,64,25,0,0,847
20201223,8,2,AE,56,7,0,0,156
20201002,41,15,US,58,21,0,0,821
20201117,29,8,CZ,56,17,0,0,255
20200506,15,1,TH,56,30,0,0,71
20200808,5,7,RS,402,7,0,0,27
20200708,29,1,IL,402,2,0,0,8
20201108,5,1,SE,90,3,0,0,85
20200728,41,1,CL,56,2,0,0,21
20200825,8,2,FI,64,28,5,136693,1825
20201002,5,2,US,7,68,3,52019,7762
20200415,41,1,PT,402,7,0,0,27
20201017,8,1,NO,56,18,0,0,338
20201025,15,4,US,64,145,5,287009,13514
20201111,29,15,HK,64,2,0,0,43
20200407,0,1,YY,402,15,0,0,167
20200907,15,2,FI,64,24,0,0,1658
20200919,29,15,ES,64,4,0,0,76
20200808,41,3,AT,58,15,1,21107,590
20200719,5,3,BE,58,9,0,0,77
20200729,5,13,AA,402,2,0,0,13
20200623,41,7,GR,345,45,0,0,131
20201004,2,4,XX,64,40,1,47235,2968
20200507,0,1,IL,402,2,0,0,11
20200616,15,2,MY,56,475,0,0,2277
20201004,15,2,PL,56,33,2,31715,227
20200616,41,4,NL,58,36,2,159720,323
20200804,8,3,ZA,56,5,0,0,12
20201001,8,2,MY,402,50,0,0,116
20200830,5,8,DK,64,7,0,0,643
20200522,5,1,AT,402,4,0,0,30
20201001,15,4,CH,402,6,0,0,20
20200626,0,4,TR,332,35,0,0,199
20200925,2,2,MY,90,104,2,31692,1376
20200703,2,4,PL,402,10,1,30507,120
20200813,8,7,GR,58,2,0,0,1
20201012,5,3,AA,56,2,0,0,30
20200816,2,1,MY,56,1397,0,0,13387
20200812,8,4,SE,56,2,0,0,36
20200706,2,2,PL,402,26,0,0,151
20200730,15,4,GR,58,27,0,0,86
20200728,15,2,NL,64,5,0,0,92
20200821,5,1,PL,402,16,0,0,61
20200923,15,15,AE,56,2,0,0,46
20200720,2,15,HK,64,4,0,0,298
20200616,8,4,CH,56,13,0,0,65
20200928,15,1,TH,58,23,0,0,21
20200820,15,2,DK,56,5,0,0,137
20200519,2,1,KR,64,155,9,103526,2586
20200721,2,4,PL,90,5,0,0,15
20201211,41,3,NL,56,5,0,0,110
20200823,2,2,HU,64,5,0,0,24
20200731,15,7,US,90,9,0,0,739
20200603,5,1,PL,90,4,0,0,5
20201027,0,7,IN,64,2,0,0,69
20200811,8,7,XX,58,179,1,169986,3635
20200804,29,2,US,56,58,0,0,2173
20200726,29,4,BE,345,14,0,0,51
20200620,15,2,TR,56,117,0,0,91
20200426,8,1,MY,64,10,0,0,8
20200808,15,1,AA,64,129,0,0,100
20200926,8,13,IE,58,4,0,0,231
20200621,0,2,TH,64,2,0,0,16
20201201,15,13,YY,90,6,0,0,0
20200808,301,1,AA,64,3,0,0,7
20201016,29,4,TR,332,112,0,0,848
20200620,8,2,ES,345,7,0,0,22
20200713,41,7,PT,58,2,0,0,1
20200808,41,2,AR,56,17,0,0,111
20200425,0,1,SE,90,4,0,0,12
20200806,5,2,BG,402,9,0,0,36
20201019,5,1,ZZ,345,5,0,0,61
20200529,5,1,XX,56,25,0,0,80
20201214,2,8,YY,64,2,0,0,72
20201113,0,2,ID,56,45,5,16389,625
20200828,15,7,XX,345,207,1,93612,1503
20200721,8,1,HR,56,39,0,0,61
20200707,5,7,HK,56,32,0,0,483
20201013,41,3,HK,56,9,0,0,222
20200518,15,1,IN,58,18,0,0,41
20200801,8,13,BG,402,2,0,0,13
20200827,2,13,AT,58,6,0,0,527
20200930,8,2,BG,58,2,0,0,6
20200925,41,15,TW,56,2,0,0,31
20201114,2,1,NL,90,4,0,0,0
20200625,15,2,DK,56,10,0,0,130
20201115,41,1,NO,56,2,0,0,30
20200820,2,3,UY,402,2,1,44150,8
20201016,15,4,KR,90,2,0,0,0
20201007,8,1,HU,56,25,0,0,249
20200622,15,1,HU,402,42,1,6163,260
20200703,5,4,IL,56,2,0,0,32
20201026,15,3,ZZ,90,17,0,0,0
20200507,8,1,TR,139,234,0,0,642
20200618,41,15,BE,58,2,0,0,18
20200809,15,2,TR,56,160,0,0,270
20201110,8,4,UY,64,2,0,0,79
20200512,15,3,XX,345,95,2,77623,373
20200616,0,1,PT,402,5,0,0,19
20200906,8,3,AT,58,48,0,0,1550
20200527,41,8,PT,402,5,0,0,31
20201008,41,15,HK,58,2,0,0,73
20200707,5,3,MY,56,37,0,0,380
20200606,5,4,ES,90,2,0,0,50
20200512,301,3,XX,345,5,0,0,37
20201029,8,1,AE,64,25,0,0,60
20200628,41,1,SE,64,72,3,67014,1106
20201013,0,2,ZA,64,6,1,6937,291
20200613,15,1,SE,402,52,0,0,402
20200706,15,7,RS,402,10,0,0,41
20200920,15,2,ZZ,402,2,0,0,11
20200709,15,13,PL,402,5,0,0,85
20200609,5,7,YY,56,2,0,0,35
20200902,41,3,ZA,56,96,0,0,581
20200527,0,1,TR,332,180,12,32426,281
20200927,15,4,CH,56,16,0,0,303
20201106,8,4,AA,64,38,0,0,983
20200626,41,15,XX,64,3,0,0,39
20200625,5,1,SI,402,162,0,0,633
20201114,301,2,MY,64,2,0,0,15
20201007,15,7,AR,58,2,0,0,53
20201106,2,3,SE,64,5,1,52247,360
20200912,41,2,KR,64,15,0,0,225
20200723,15,4,DK,56,4,0,0,7
20200810,8,2,GR,345,11,0,0,19
20200821,0,2,AR,64,4,0,0,30
20200715,8,2,US,90,86,3,73224,3736
20200801,0,3,IL,64,70,1,146705,3161
20200705,0,1,HK,58,34,1,11130,736
20200520,41,2,KR,58,4,0,0,51
20200705,5,2,US,345,7,0,0,51
20201103,2,3,PT,64,7,1,7684,430
20200730,15,2,NL,58,297,5,166921,10843
20200728,15,4,GR,64,18,1,91600,28
20201127,5,4,PE,64,6,0,0,108
20200511,2,8,TR,332,12,0,0,186
20200722,5,7,PL,402,7,0,0,62
20200730,0,1,ZA,64,29,2,9181,170
20200916,2,4,DK,58,4,0,0,627
20200415,0,1,CH,56,2,0,0,4
20201127,8,1,AR,64,44,0,0,121
20200902,5,1,DK,64,40,1,5347,1526
20201005,29,4,EC,64,2,0,0,47
20200426,41,7,SK,402,2,0,0,8
20200601,2,2,PH,90,5,0,0,23
20200724,2,2,NO,90,5,0,0,43
20200830,301,2,AT,64,5,0,0,179
20200927,15,1,NL,58,147,1,23858,3111
20200518,41,2,US,64,241,19,705726,11507
20200613,2,1,ES,402,24,0,0,75
20201205,29,4,CL,56,2,0,0,16
20200915,2,1,ZA,402,35,1,5909,138
20200905,5,2,HK,90,2,0,0,29
20200726,8,8,ZZ,64,6,0,0,237
20200903,2,1,VN,90,8,0,0,35
20200704,15,15,PT,345,5,0,0,15
20201111,2,8,AE,64,2,0,0,47
20200730,5,3,TR,64,1225,11,213483,9295
20200907,5,1,AR,402,3,0,0,13
20200606,2,4,PT,58,3,1,49121,2
20200906,8,3,ES,64,378,1,36217,10118
20200809,5,1,PL,56,162,0,0,583
20200711,8,1,MY,64,44,0,0,77
20200717,29,2,PT,402,19,0,0,337
20200602,29,1,MY,64,7,0,0,15
20200731,301,7,NO,64,5,0,0,204
20201218,8,3,ZZ,56,77,8,239881,2463
20200918,15,2,TR,139,181,1,14585,1028
20201221,5,1,VN,90,3,0,0,0
20200520,41,8,NL,345,4,0,0,31
20200723,5,1,SK,56,7,0,0,12
20200919,0,7,MY,64,2,0,0,51
20200408,41,3,DK,58,2,0,0,6
20200603,41,15,NL,58,2,0,0,12
20200529,301,2,XX,345,20,1,35495,168
20200517,41,7,AR,56,5,0,0,26
20201111,8,3,XX,345,4,0,0,162
20201031,2,3,XX,56,12,1,27169,353
20200804,8,4,PT,56,37,0,0,93
20201017,8,8,ES,90,5,0,0,0
20201123,5,3,MY,56,17,0,0,430
20200915,41,3,ZA,56,165,8,150934,1176
20200716,15,8,XX,56,19,0,0,56
20200926,2,4,TR,64,432,5,131345,4973
20201211,0,1,US,56,360,56,429660,16287
20200426,41,8,GR,64,2,0,0,1
20200728,5,8,NL,58,15,0,0,254
20200531,2,8,XX,64,4,0,0,96
20200909,15,4,CZ,56,2,0,0,33
20201031,8,1,ZA,64,100,1,9497,548
20200629,2,1,XX,402,116,1,12687,3369
20200604,15,1,TR,139,1247,15,52340,3300
20200425,29,2,CH,402,4,0,0,33
20201026,29,1,US,402,6,0,0,25
20201008,0,1,NL,58,60,1,21000,3135
20200720,29,2,IE,402,57,0,0,1846
20200715,15,1,ES,345,38,1,11070,78
20201007,0,3,ZZ,56,9,2,33865,347
20200425,0,1,ZZ,56,260,0,0,1847
20200828,8,2,ES,345,33,0,0,135
20200922,29,3,AT,64,2,0,0,24
20200922,29,1,CZ,56,14,0,0,113
20201109,29,3,ES,345,18,0,0,175
20200823,15,3,HR,56,2,0,0,13
20200421,8,8,ZA,56,3,0,0,12
20200924,0,3,KR,56,3,1,7742,38
20201105,29,2,PL,64,5,0,0,38
20200608,2,1,MY,56,350,0,0,1255
20201206,41,4,BE,56,5,0,0,97
20200822,301,8,PT,345,4,0,0,22
20200728,0,1,ZZ,402,6,0,0,25
20200914,41,8,US,7,15,0,0,891
20200705,301,8,DK,64,3,0,0,57
20201004,41,4,SE,64,25,2,137214,1051
20200408,8,2,US,402,17,1,21006,194
20200921,8,2,ES,58,36,1,29197,674
20200716,41,1,TW,58,5,0,0,10
20200613,5,1,PL,402,15,0,0,58
20200803,15,1,PH,56,71,0,0,359
20201102,8,1,IN,56,2338,11,41880,14383
20200715,29,4,US,64,377,0,0,24407
20200712,0,3,ES,90,7,1,3837,245
20200811,15,2,GR,402,25,0,0,186
20201111,2,3,SK,64,2,0,0,16
20201121,41,7,YY,58,8,0,0,332
20200718,8,4,US,58,74,5,373604,4234
20200904,2,3,TR,90,107,0,0,976
20200816,8,4,AA,56,4,0,0,20
20200724,8,2,PH,56,5,0,0,30
20201212,41,1,FI,56,4,0,0,38
20200801,5,2,PE,402,2,0,0,11
20200725,5,1,VN,64,3,0,0,2
20200904,5,1,MY,58,7,1,1350,6
20201004,5,1,ES,64,348,7,80748,4695
20200723,2,7,PL,345,10,1,28355,22
20200727,29,8,FI,402,2,0,0,66
20201121,41,3,EC,64,3,0,0,26
20200914,5,2,AA,64,4,0,0,48
20200717,29,2,HU,58,2,0,0,8
20200517,15,3,TW,64,2,0,0,8
20200614,15,1,IE,58,5,1,10000,62
20201012,2,1,FI,56,8,1,15383,215
20200929,15,2,RO,56,17,1,5585,57
20200812,0,1,AA,402,2,1,7109,11
20201017,8,2,TR,64,521,7,77524,4255
20200617,15,2,TH,402,2,0,0,8
20200526,15,7,AT,56,2,0,0,5
20200822,41,7,US,56,30,0,0,985
20200607,8,4,AE,56,2,0,0,12
20200710,5,2,XX,64,4,0,0,68
20200812,8,4,YY,56,32,0,0,968
20201003,29,2,ES,56,7,0,0,58
20200919,5,4,ZA,64,8,0,0,171
20200915,15,7,XX,56,38,1,89600,376
20200727,2,2,SI,64,5,0,0,16
20200715,0,4,DK,64,46,0,0,5900
20201228,15,3,MY,56,70,2,27580,1892
20200501,41,4,US,402,46,2,61549,495
20201209,8,2,UY,56,2,0,0,16
20201213,15,1,SI,56,3,0,0,30
20200912,8,15,TR,56,2,0,0,23
20200817,2,3,PT,402,31,0,0,143
20200922,0,1,IN,402,2,0,0,4
20200923,41,1,IN,64,29,0,0,40
20200929,41,3,CZ,56,5,0,0,79
20201113,15,2,US,151,10,1,39860,253
20200918,2,2,IN,64,73,1,19287,913
20200923,2,1,TW,56,247,15,96451,2655
20201215,2,2,AE,64,5,0,0,73
20201211,41,15,GR,90,2,0,0,0
20200517,15,3,US,58,2,0,0,16
20201015,41,15,PL,56,4,0,0,100
20201221,41,1,KR,90,2,0,0,0
20200625,2,2,NO,64,5,0,0,364
20200507,8,2,IN,56,2,0,0,4
20201023,5,2,US,7,89,20,479083,10811
20200625,15,1,SE,64,229,6,96039,4311
20200831,0,3,GR,402,2,0,0,18
20200812,8,2,FI,64,49,1,36751,2836
20200524,15,7,ES,56,2,0,0,4
20201112,29,2,ZA,56,57,4,81140,656
20201221,8,2,ZA,56,26,2,33965,300
20200530,0,1,EC,56,2,0,0,13
20200830,5,1,IE,90,14,0,0,14
20201106,2,1,MY,64,3,0,0,26
20201128,0,8,AR,64,2,0,0,33
20201002,5,1,HR,402,37,0,0,144
20200702,41,3,AR,64,35,1,14872,468
20200427,41,8,GR,402,40,1,43332,93
20200606,5,1,PT,402,35,0,0,138
20200906,5,2,YY,58,10,0,0,224
20201003,15,2,CL,58,2,0,0,71
20200603,29,1,GR,56,5,0,0,4
20200614,0,3,XX,56,5,0,0,58
20200505,15,2,YY,402,7,1,11827,91
20200803,29,2,AE,56,9,0,0,81
20200710,0,1,KR,64,211,12,105945,8676
20200711,5,1,NO,58,2,0,0,2
20200625,2,1,TH,58,103,0,0,618
20201008,0,2,ZZ,64,16,0,0,1153
20200821,2,4,AT,345,12,1,69668,59
20200923,301,4,HU,64,2,0,0,8
20200816,2,3,CZ,56,3,0,0,10
20200628,29,8,US,7,16,0,0,1585
20200730,2,2,SE,90,17,1,19388,118
20200628,301,3,US,151,7,0,0,320
20200710,8,1,BE,402,223,2,24649,6152
20200610,41,8,NL,402,13,0,0,84
20200920,2,3,EC,58,2,0,0,38
20200913,2,2,NL,58,100,5,149510,4485
20200612,0,3,US,151,10,0,0,282
20200828,41,4,NL,64,12,0,0,202
20200520,5,4,PT,90,4,0,0,6
20201023,5,1,TR,56,516,2,24800,1611
20200713,41,1,ZA,64,26,0,0,220
20201016,29,1,IE,64,20,0,0,430
20201204,41,7,CZ,56,2,0,0,15
20200928,29,3,PE,58,2,0,0,26
20200712,0,1,US,58,1132,165,2154147,106482
20200424,29,1,US,151,46,0,0,476
20200530,8,1,AA,402,18,1,14735,72
20200519,8,1,PT,64,10,0,0,7
20201006,15,8,US,7,7,0,0,859
20200804,5,1,GR,345,27,0,0,22
20200524,15,2,AE,56,6,0,0,43
20201108,15,1,UY,402,14,0,0,55
20200609,2,2,AA,58,3,0,0,2
20201031,29,1,US,58,339,1,16504,7338
20200625,15,7,AE,56,5,0,0,34
20200924,301,3,HK,56,2,0,0,40
20200910,2,8,XX,402,24,1,77176,214
20201207,15,4,DK,64,9,1,34508,452
20200725,8,3,AA,56,14,0,0,49
20201227,5,2,PE,56,2,0,0,13
20201230,8,3,ZZ,58,2,0,0,26
20200614,15,1,SK,402,3,0,0,13
20200516,41,3,AT,345,3,0,0,17
20200427,2,8,AA,56,4,0,0,44
